Category,Sub-category,Brand,Product Name,Rating,Review,Bersih,combined_features
moisturizer,sun protection,Khalisa,Essential Brightening UV Skin Oasis SPF 50 PA +++,4.4,"bingung dgn skin aqua uv tone up, berbeda. khalisa lebig mudah blend. whitecast tipis. beli jg sbnenya dah baca review, tp gak nyangka gliternya. sbnenya partikelnya kecil2 muka gak ketara, tangan glitternya. ga ngerti sbnenya gliternya fungsi/penunjang performa skincarenya ga?.. intinya sreg glitter tambahannya.. ok.",bingung  skin aqua ultra violet tone up berbeda khalisa lebig mudah blend whitecast tipis beli  sbnenya deh baca ulasan   menyangka gliternya sbnenya partikelnya  muka  tertara tangan glitternya  mengerti sbnenya gliternya fungsi penunjang performa skincarenya  intinya sreg glitter tambahannya oke,moisturizer sun protection Khalisa
moisturizer,sun protection,Biore,UV Aqua Rich Watery Essence SPF 50+ PA ++++,4.3,"sejujurnya nggak nemuin perbedaannya produk versi originalnya aromanya rose kenceng, dipake menerus reapply bikin kulit kering ngga skincare step feel ringan nyaman kulitnya juara",sejujurnya  menemukan perbedaannya produk versi originalnya aromanya rose kencang dipakai menerus reapply  kulit kering  skincare step feel ringan nyaman kulitnya juara,moisturizer sun protection Biore
moisturizer,sun protection,L'Oreal Paris,UV Defender Matte & Fresh,4.7,"pake versi cocok, ganti kemasan takut berubah formulasinya ga cocok. tetep beneran bagus, gak whitecast, cepet menyerap kulit jd ga nunggu make up an. sunscreen menahan minyak wajah, tahan gak bikin oily ngeletek. muka cocok, ga bikin beruntusan jerawat2, bersihinnya double cleansing biar gak nyumbat pori2. satu2nya suka baunya agak2 kimia, tp ga ganggu. nyaman dipake muka worth to buy:)",pakai versi cocok ganti kemasan takut berubah formulasinya  cocok  benaran bagus  whitecast cepat menyerap kulit   menunggu memakai up an sunscreen menahan minyak wajah tahan   oily ngeletek muka cocok   beruntusan jerawat bersihinnya double cleansing biar  nyumbat pori satu nya suka baunya  kimia   ganggu nyaman dipakai muka bernilai  buy,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,AXIS-Y,Complete No-Stress Physical Sunscreen,4.2,"hasilnya semi matte, tone up, ngga bikin oily parah dlm singkat single use loose powder, that's the reason i love it. but, sulit diblend, whitecast jg, dn suka pilling🥲 jg putih bgt sii ssnya jd cocok skintonenya gelap.",hasilnya semi matte tone up   oily parah  singkat single use loose powder   reason  cinta   sulit diblend whitecast   suka pilling  putih banget sih ssnya  cocok skintonenya gelap,moisturizer sun protection AXIS-Y
moisturizer,sun protection,Ristra,Sun Care,3.7,"make karna sunscreen tiba2 ilang, jd krn dirumah jd pake drpd ga make sunscreen. hasilnya ekspektasi. teksturnya thick cepet meresap diratakan kulit. efek brighteningnya hasil matte. bikin kagum karna sunscreen gabikin muka kusam udh dipake 8 jam aktivitas, ga bikin muka mengkilap.. bener2 andalan bgt utk tipe wajah berminyak gampang kusam kayak.. ga bikin jerawatan. kekurangannya spf rendah spf 17.. tp so far ga, dipakenya superrr nyaman👍🏻",memakai  sunscreen  hilang   di rumah  pakai   memakai sunscreen hasilnya ekspektasi teksturnya thick cepat meresap diratakan kulit efek brighteningnya hasil matte  kagum  sunscreen gabikin muka kusam  dipakai  jam aktivitas   muka mengkilap  andalan banget  tipe wajah berminyak mudah kusam    jerawatan kekurangannya spf rendah spf   sok far  dipakainya super nyaman,moisturizer sun protection Ristra
moisturizer,sun protection,Sunplay,Ultra Protection Sunscreen Lotion,4.2,tergiur spf. mikirnya ampuh bgt cegah belang tau teksturnya gimana. beli ga suka whitecast parah teksturnya tuh bikin wajah greasy kerasa berat wajah. cepat2 cuci muka deh,tergiur spf memikirnya ampuh banget cegah belang  teksturnya  beli  suka whitecast parah teksturnya   wajah greasy kerasa berat wajah cepat cuci muka deh,moisturizer sun protection Sunplay
moisturizer,sun protection,Biore,UV Aqua Rich Watery Essence Cool,4.4,"sangan menahan minyak, pake makeup rumah wajah bener bener matte gak berminyak, trs kalo pake makeup bikin gak luntur makeup, harga menurutku sesuai bgt kualitas kasih hihi",sangan menahan minyak pakai makeup rumah wajah   matte  berminyak   pakai makeup   luntur makeup harga menurutku sesuai banget kualitas kasih hihi,moisturizer sun protection Biore
moisturizer,sun protection,Rose All Day Cosmetics,Don’t Forget Sunscreen,4.5,"ihhh bingung ss jujur🥲 ss abiss pergi sekolah gituu ss meja emak yaa pakein gituu bagusss kek baguss kek ga sakitt(funfact jerawatan mayan radang hehe) ringan bngt ga kinyai sampw sekolah pulsek bagus” mate” gituu tapiii ituu mama beliin ss gituuu pakein rumah doangg kek kinyai gituu😭😭 bahkaann pernh prgi supermarket sampe engap& masker sampe basah(karna minyakan)😭😭 awal” mikir kek knpaa nihhh, skincare masi, inget pake ss inii🥲🥲 kinda ga nyaman sii trauma but kekny bakaln nyobain🥲👍🏻",ih bingung screenshoot jujur screenshoot habis pergi sekolah  screenshoot meja emak  pakein  bagus kayak bagus kayak  sakittfunfact jerawatan lumayan radang hehe ringan banget  kinyai  sekolah pulsek bagus mate    mama belikan screenshoot  pakein rumah doangg kayak kinyai  bahkaann pernh pergi supermarket  pengap masker  basahkarna minyakan  pikir kayak knpaa nih skincare   pakai screenshoot  kinda  nyaman sih trauma  kekny bakaln mencoba,moisturizer sun protection Rose All Day Cosmetics
moisturizer,sun protection,L'Oreal Paris,UV Defender Correct & Protect,4.6,"my very first tinted sunscreen gak kecewaaaa! kulitku oily menurutku pake matte n fresh karna liat salsabilla adriani pake, kayak instant glowing. alhamdulillahnya emg bikin glowing gak minyakan. seneng dibikin nagih gini. whitecast gak strong, tipis2 ajaaa.",my  first tinted sunscreen  kecewaa kulitku oily menurutku pakai matte  fresh   salsabilla adriani pakai  instan glowing alhamdulillahnya   glowing  minyakan senang  menagih  whitecast  strong tipis,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,NACIFIC,Fresh Herb Origin Sun Block SPF 50+ PA++++,4.3,"sunscreen favorit beralih produk lokal. suka beli bundling produk nacific. sunscreen harganya pricey, beli promo wkwkwk. teksturnya sun screen, engga whitecast. pakai dibarengi moisturizer, menurutku melembabkan.",sunscreen favorit beralih produk lokal suka beli bundling produk nacific sunscreen harganya pricey beli promo tertawa teksturnya sun screen  whitecast pakai dibarengi moisturizer menurutku melembabkan,moisturizer sun protection NACIFIC
moisturizer,sun protection,L'Oreal Paris,UV Perfect SPF50 PA++++,4.6,kulitku type kulit berminyak suka bngung pilih sunscreen karna mnurt klo pke sunscreen tmbh berminyak... pake fresh and matte tp knpa karna nyobain sachet cocok jd ketagihan pake karna lbh cepet meresap gak bikin greasy kluar uv defender tp lbh suka kemasan inii,kulitku tipw kulit berminyak suka bngung pilih sunscreen  mnurt kalo pakai sunscreen  berminyak pakai fresh  matte    mencoba saset cocok  ketagihan pakai   cepat meresap   greasy  ultra violet defender   suka kemasan,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,Emina,Sun Battle SPF 30 PA +++,4.1,"coba sunscreen tpi tetep emina cocok dikulitku, bagus! oil controlnya jugaaa, blend gampang, terpenting harganya terjangkau bangetttt",coba sunscreen   emina cocok dikulitku bagus oil controlnya  blend mudah terpenting harganya terjangkau banget,moisturizer sun protection Emina
moisturizer,sun protection,Anessa,Perfect UV Sunscreen Skincare Milk,4.5,"menemukan sunscreen tokcer on my super oily skin! teksturnya mild, cepat nyerap, gak bikin whitecast powdery matte finish. kalo pake sunscreen, glowing mengkilap wajah. blotting pake face paper oil tub 3-5x:’) anessa beneran gak bikin kilang minyak seharian. nyobain blotting transfer minyak tuh dikittt. aroma alkohol menyengat pricey yah hehe, but it’s ok sebanding kualitasnya. if u have oily skin type, cobain suncreen anessa. recommended!",menemukan sunscreen tokcer  my super oily skin teksturnya mild cepat menyerap   whitecast powdery matte finish  pakai sunscreen glowing mengkilap wajah blotting pakai face paper oil tub  anessa benaran   kilang minyak seharian mencoba blotting transfer minyak  dikitt aroma alkohol menyengat pricey  hehe   oke sebanding kualitasnya if  have oily skin tipw mencoba suncreen anessa direkomendasikan,moisturizer sun protection Anessa
moisturizer,sun protection,L'Oreal Paris,UV Defender Moist & Fresh,4.7,"tekstur produknya creamy, mukaku tipe normal. dipakai, mukaku keliatan berminyak mukaku warna abu-abu. bikin perih mata, tp sayangnya not works on me. cocok",tekstur produknya creamy mukaku tipe normal dipakai mukaku  berminyak mukaku warna abu abu  perih   sayangnya  works  me cocok,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,Skin1004,Madagascar Centella Air-Fit Suncream SPF50+ PA++++,4.7,"✨𝚂𝙺𝙸𝙽𝟷00𝟺𝙲𝚎𝚗𝚝𝚎𝚕𝚕𝚊𝙰𝚒𝚛𝙵𝚒𝚝𝚂𝚞𝚗𝚜𝚌𝚛𝚎𝚖𝙿𝚕𝚞𝚜✨ berekspetasi sunscreen beneran langsung klik nyobain brand kecintaanku skin1004🤗 happy kewarasanku normal so paham bener tabir surya proteksi kulit sinar uv blue light..🥰☀𝑲𝒆𝒚𝒊𝒏𝒈𝒓𝒆𝒅𝒊𝒆𝒏𝒔𝒕: spf 50+ pa++++, centella asiatica, niacinamide multiex basam.. natural produk paraben free, mineral oil free, alcohol free, no artificial colour, cruelty free aman hamil menyusui cocok all skin types..☀𝑪𝒍𝒂𝒊𝒎: melindungi kulit, menenangkan, meratakan warna kulit, menghidrasi oil control..☀𝑻𝒆𝒙𝒔𝒕𝒖𝒓𝒂𝒏𝒅𝑺𝒄𝒆𝒏𝒕: creamy lotion ringan cenderung watery bewarna beige seret diratakan dikulit nggak pilling, cepat meresap nggak lengket, finishing matte nggak kering kerasa lembabnya.. aromanya seger lime lembut..☀𝑷𝒂𝒄𝒌𝒂𝒈𝒊𝒏𝒈: botol plastik tube pipih tutup ulir ujung mulut botol pointed mengatur mengeluarkan isi produk.. handy travel friendly.. dilengkapi box lengkap deskripsi produknya warna aesthetic gambar sabana khas brand skin angel..☀𝑴𝒚𝒆𝒙𝒑𝒆𝒓𝒊𝒆𝒏𝒄𝒆: physical sunscreen bikin whitecast nggak efek tone up kulit glowing natural, cerahan, pori-pori tersamarkan, dijadikan base make up.. tambahin loose powder tipis-tipis hasilnya flawless healthy skin love it..💕 no skip sunscreen sedini biar wajah awet muda.. hayooo reapply sunscreen?",SKIN CentellaAirFitSunscremPlus berekspetasi sunscreen benaran  klik mencoba merek kecintaanku skin happy kewarasanku normal sok paham  tabir surya proteksi kulit sinar ultra violet biru light Keyingredienst spf   centella asiatica niacinamide multiex basam natural produk paraben gratis mineral oil gratis alcohol gratis  artificial colour cruelty gratis aman hamil menyusui cocok  skin types Claim melindungi kulit menenangkan meratakan warna kulit menghidrasi oil control TexsturandScent creamy lotion ringan cenderung watery bewarna beige seret diratakan dikulit  pilling cepat meresap  lengket finishing matte  kering kerasa lembabnya aromanya segar lime lembut Packaging botol plastik tube pipih tutup ulir ujung mulut botol pointed mengatur mengeluarkan isi produk handy travel friendly dilengkapi box lengkap deskripsi produknya warna aesthetic gambar sabana khas merek skin angel Myexperience physical sunscreen  whitecast  efek tone up kulit glowing natural cerahan pori pori tersamarkan dijadikan base memakai up tambahkan loose powder tipis tipis hasilnya flawless healthy skin cinta   skip sunscreen sedini biar wajah awet muda ayo reapply sunscreen,moisturizer sun protection Skin1004
moisturizer,sun protection,L'Oreal Paris,UV Perfect Instant White SPF50,3.8,"teksturnya thick berwarna pink& mudah blend, kulit wajahku whitecast, diamkan finish dewy& ofc sesuai namanya whitening pakai efeknya tone up& berasa glowing sehat, pakai skip cushion/ bb cream",teksturnya thick berwarna merah muda mudah blend kulit wajahku whitecast diamkan finish dewy ofc sesuai namanya whitening pakai efeknya tone up berasa glowing sehat pakai skip cushion bb cream,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,Jellys,Pure Face Sunscreen Face,4.8,"nggak ngerti sunscreen. suka toneup kulit kucel akibat jerawat. hasilnya nggak bikin kilang minyak muka cenderung oily. kulit berjerawat kek, bagus pakai spf 50. hasilnya tone up semi mate, jd sunscreen pakai jerawat ku sembuh☺️ oh ga ninggalin warna masker. secinta nih sunscreen",mengerti sunscreen suka toneup kulit kucel akibat jerawat hasilnya   kilang minyak muka cenderung oily kulit berjerawat kayak bagus pakai spf  hasilnya tone up semi mate  sunscreen pakai jerawat ku sembuh oh  meninggalkan warna masker secinta nih sunscreen,moisturizer sun protection Jellys
moisturizer,sun protection,Wardah,UV Shield Active Protection Serum SPF 50 PA+++,3.7,"ringan, cenderung cair teksturnya. nyaman dipake seharian nggak tiba2 berminyak. suami abis 2 botol rewel urusan sunscreen. abisnya lumayan awet isinya",ringan cenderung cair teksturnya nyaman dipakai seharian   berminyak suami habis  botol rewel urusan sunscreen habisnya lumayan awet isinya,moisturizer sun protection Wardah
moisturizer,sun protection,First Lab,Probiotic Sun Cream SPF50+ PA++++,4.3,"teksturnya ringan bgt warna putih. produk mengandung ekstrak bunga&amp; buah2an, wangi lembut&amp; calming bgt. whitecast tipis, nggak bikin kulit abu2. finishnya matte oil controlnya bener2 bagus, suka bangeeett❤️❤️ kulit nggak berminyak seharian. bikin bedak/make up gampang nempel tahan. pakainya 2 ruas jari, jgn kebanyakan kerasa matte bgt nggak nyaman kulit. produk korsel, box botolnya tulisan hangul, gak ngerti gak baca😣 reviewnya segini.",teksturnya ringan banget warna putih produk mengandung ekstrak bunga buah an wangi lembut calming banget whitecast tipis   kulit abu finishnya matte oil controlnya  bagus suka banget kulit  berminyak seharian  bedak make up mudah menempel tahan pakainya  ruas ruas jari  kebanyakan kerasa matte banget  nyaman kulit produk korsel box botolnya tulisan hangul  mengerti  baca reviewnya segini,moisturizer sun protection First Lab
moisturizer,sun protection,Somethinc,Glowing Up Sunscreen Stick SPF 50+ PA++++,4.6,"awal2 launching, langsung beli cobain sunstick. coba, modelan sunstick gak benyek cenderung kering, susah diseret2 kulit, jd diteken pake. kulitku sensitif, jd kl ditekan/ digesek2 sunstick merah. ngga ku pake kalo jerawat tergesek2, tertekan jerawatnya bertanda. hasilnya healthy finish, kacamata gampang merosot. lumayan, kalo 3. 5 kasih.",launching  beli mencoba sunstick coba modelan sunstick  benyek cenderung kering susah diseret kulit  diteken pakai kulitku sensitif  kalo ditekan digesek sunstick merah  ku pakai  jerawat tergesek tertekan jerawatnya bertanda hasilnya healthy finish kacamata mudah merosot lumayan    kasih,moisturizer sun protection Somethinc
moisturizer,sun protection,Emina,Sun Battle SPF 45 PA+++,3.4,salah sunscreen diincer kalo bujet skincare menipis. harganya ekonomis bgt. mayan. teksturnya lotion sdikit cair. kulit kering suka. bantu lembabin. dimusim ujan kaya.,sunscreen diincer  bujet skincare menipis harganya ekonomis banget lumayan teksturnya lotion  cair kulit kering suka bantu lembabin dimusim hujan kayak,moisturizer sun protection Emina
moisturizer,sun protection,Parasol,Face Sunscreen Cream SPF 30,3.6,", tipical muka oily acne prone beli langsung 6 tube quarantine, suka harganya murah. lumayan hemat karna 3jam pakai. ngelindungi scar biar gak hitam. note: disarakankan kalo dipakai rumah karna bikin kayak penggorengan minyak muka, pakai suncreen ringan kalo rumah😂",tipical muka oily acne prone beli   tube quarantine suka harganya murah lumayan hemat  jam pakai ngelindungi scar biar  hitam catat disarakankan  dipakai rumah    penggorengan minyak muka pakai suncreen ringan  rumah,moisturizer sun protection Parasol
